name,price,old_price,discount
Hp Envy X360 2-In-1 Laptop 15-Fe0005Nia (88X11Ea) 15 Inches Core I5 Laptop Touch - Grey,"UGX 5,120,000","UGX 7,084,000",28%
"Hp EliteBook 840 G2, Core i5, 8GB Ram, 500GB HDD, 14inch, Black (4Months warranty)","UGX 796,000","UGX 1,000,000",20%
Refurbished Latitude 3150 8gb Ram 500gb HDD Intel Plus Mouse & Bag - Grey,"UGX 479,900","UGX 1,290,000",63%
"Thinkpad 11e Yoga Touchscreen 11.6"",Intel Celeron 500 GB HDD,8GB Plus Free Bag- Black, Refurbished","UGX 500,000","UGX 950,000",47%
Hp Referburished 2560/2570p i7 320GB HDD 4GB RAM 12.5 Inch 3 Hours-Silver Grade A,"UGX 699,999","UGX 1,000,000",30%
"Refurbished Elitebook  14"" Screen, Core I5 8GB Ram, 256GB SSD- Black(6MTHS WRTY) Grade A","UGX 729,997","UGX 950,000",23%
"Refurbished  13.3""  Pentium/Celeron, 128 GB SSD, 4GB RAM,Free Bag,Mouse- Black","UGX 449,000","UGX 800,000",44%
"EliteBook 840, Core i5, 16GB Ram, 512GB SSD - Refurbished - Black","UGX 830,000","UGX 1,200,000",31%
"Refurbished, Elitebook 840 G2, Core i5, 256GB SSD, 8GB Ram (6-Months Warranty) - Black ","UGX 700,000","UGX 1,650,000",58%
"X360 Spin Mini Laptop ,2 In 1, Touch Screen,4GB RAM,128GB SSD,11.6 Inch","UGX 569,000","UGX 1,200,000",53%
Refurbished Latitude 3180/3190 11.6'' Inch 128GB SSD 4GB RAM -Black (Grade A),"UGX 379,000","UGX 830,000",54%
"DELL Latitude 7490 I7  8th Gen, 8GB  Ram, 512GB SSD - Black(6MTHS WRTY) Renewed","UGX 1,130,000","UGX 1,950,000",42%
Hp 250 15.6 Inch G9 Notebook Pc (6S6V4Ea) Core I7 15.6 Inches - Grey,"UGX 2,700,000","UGX 3,738,000",28%
" Refurbished Latitude E7470/7480 Core i5, 6th/7th Gen, 8GB RAM , 256gb SSD, 14"" -Black","UGX 730,000","UGX 1,300,000",44%
"Refurbished Latitude 7470 core i5 8gbram Fast 256ssd Plus Rechargable Mouse with finger print sensor and microsoft office, and Laptop stand-","UGX 1,300,000",,
"RENEWED Latitude 7280 Core i7 6th Gen 8GB RAM, 256GB SSD,12.5 Inch, Black Color Refurbished 6MNTHS WARRANTTY ","UGX 899,900","UGX 1,600,000",44%
"DELL  Latitude Mini Laptop, Intel Pentium Silver, 4GB Ram, 64GB SSD,11.6”-Grey-Renewed","UGX 339,000","UGX 600,000",44%
"840,Core I5,16GB Ram,1TB - Refurbished (Grade A+) - Black (6MTHS WRTY)","UGX 770,000","UGX 1,800,000",57%
"Refurbished UK Intel Core i3 (Only CPU), 4GB RAM, 320GB Hard Drive - Black","UGX 630,000","UGX 1,600,000",61%
"USA Used Refurbished Elite Book 840 G2, Intel Core I5 ,8GB Ram, 500GB HDD-  Silver","UGX 700,000","UGX 1,400,100",50%
"DELL 5400 i5, 8gb ram, 512gb, 8th gen, touch screen  ","UGX 2,000,000",,
"Hp Referburished Hp 2560/2570 I5 500GB HDD, 8GB RAM - Silver","UGX 519,000","UGX 989,982",48%
"Latitude  13.3"" Intel Pentium/Celeron, 128 GB SSD, 4GB RAM,Free Bag And Mouse- Black-Refurbished","UGX 499,000","UGX 899,000",44%
"DELL Latitude Business Laptop, Core i5-8th Gen 8GB RAM 256GB SSD 13-inch HD,Renewed – Black (6 MONTHS WARRANTY)","UGX 798,990","UGX 999,000",20%
" Refurbished Probook 430 G2/G3,Core i5,8GB RAM, 256GB SSD 14"" - Black","UGX 599,000","UGX 990,000",39%
REFURBISHED ThinkPad X1 Yoga G2 Business 2in1 Laptop intel Core i5-7th Gen. CPU 8GB RAM  256GB Solid State Drive (SSD) 14.1 inch Touchscreen 360° Windows 10 Pro,"UGX 1,250,000","UGX 1,500,000",17%
"T460s/T470s, 14 Inch, Core i5, 8GB Ram, 256GB SSD, Windows 10 (Refurbished)","UGX 695,000","UGX 1,350,000",49%
"Refurbished Elite book 840 G3 6th Gen 8GB RAM, 256GB SSD Hard Disk - Silver","UGX 820,000","UGX 1,282,000",36%
" 8th Generation , Intel Core i3, 128GB NVMe SSD, 4GB PC4, 13.3""Pro Refurbished","UGX 488,000","UGX 800,000",39%
"Nec VersaPro, Laptop, Intel Core i5 8th Gen,8GB RAM,128GB SSD,12.5""Windows 11 Pro-Black,Refurished","UGX 595,000","UGX 1,020,000",42%
Hp EliteBook 840 G8 Core i5 8GB Ram 512gb SSD Storage 11th Generation Renewed - Silver,"UGX 1,590,000","UGX 3,800,000",58%
"Hp Pavilion 15.6-inch FHD Display, 11th/12th Gen Intel Core I5 8GB RAM 512GB SSD 2GB Graphics Card - Silver. Brand New","UGX 2,865,000 - UGX 3,090,000","UGX 4,000,000",28%
"Refurbished Thinkpad X270/X260 Laptop, Intel Core I7, 8GB RAM, 256GB SSD- BLACK( 6MTHS WRTY) Grade A","UGX 672,878","UGX 750,000",10%
"Nec VersaPro  Laptop, Intel Core i5 8th Generation,8GB RAM,128GB SSD,12.5""-Black,Refurished","UGX 599,000","UGX 1,100,000",46%
"HD Intel Pentium Gold, 500 GB,4GB RAM, Win10,15.6-Scarlet Red","UGX 1,589,990","UGX 2,000,012",21%
"Refurbished 13"" ThinkPad  X270/X260 Core i5 8GB RAM,  512GB SSD - Black (6MTHS WRTY)","UGX 730,000","UGX 800,000",9%
Refurbished Elitebook 840 Core I5 8gb Ram 500gb HDD Black (6MTHS WRTY),"UGX 579,000","UGX 1,390,001",58%
"Refurbished 840 Elitebook G3 Core i5, 8GB DDR4 RAM, 256GB SSD - Silver Grade A","UGX 800,000","UGX 2,000,000",60%
"ThinkPad E14 Gen 4 Laptop – 512GB SSD, 8GB RAM, Intel Core I7 12th Gen 512GB SSD","UGX 4,500,000","UGX 4,900,000",8%
"Elitebook 8470P Intel Core I5,8GB RAM,500GB HDD,14"" Aluminium Body-Refurbished","UGX 469,000","UGX 899,000",48%
"ThinkPad   13.3-inch, Intel, Core i5 8GB RAM, 256GB SSD,  -Black  (Refurbished","UGX 758,450","UGX 1,600,000",53%
"Mini Intel Celeron 4GB RAM 128GB SSD, 12Inches - Black(Renewed)","UGX 491,000","UGX 890,000",45%
"Refurbished Probook 430 , Intel Duo Core ,8GB RAM, 500GB HDD 14"" - Black","UGX 499,000","UGX 740,000",33%
"Refurbished EliteBook 840 G5 / G6 Business Laptop Intel Core i5, 16GB DDR4 RAM 512GB SSD - SILVER","UGX 1,240,000","UGX 2,200,000",44%
IdeaPad Intel Celeron N4020  4GB RAM And 256GB SSD-Dark Grey,"UGX 1,300,000","UGX 2,800,000",54%
"Elite Book 840,Core I5,16GB Ram,1TB With 4-8 Hour Battery - Black","UGX 990,000","UGX 1,200,000",18%
Refurbished Slim HP 820 - i5  - 8 GB RAM - 1 TB HDD - Black (6MTHS WRTY),"UGX 750,000","UGX 2,499,984",70%
"Elite Book 840 G2,Core i5,8GB Ram,1TB SSD - Silver & Black(6MONTH WARRANTY","UGX 1,180,000","UGX 1,800,000",34%
"Think pad Yoga 11e Touchscreen 11.6"", Intel 500GB HDD, 4GB Ram, And Bag-  Black- (Refurbished)Grade A","UGX 479,990","UGX 890,000",46%
"840,Core I5,16GB Ram,1TB With 4-8 Hour Battery - Black","UGX 990,000","UGX 1,800,000",45%
"Hp Probook 440 G11 Business Laptop. 14 Inch IPS Screen, Intel Core Ultra 5-125U, 8GB DDR5 Ram, 512GB SSD, Backlit Keyboard, Windows 11 - Silver","UGX 3,200,000",,
"USA Used Refurbished Elite Book 840 G2, Intel Core I5:8GB Ram, 500GB HDD-  Black","UGX 699,990","UGX 1,300,000",46%
Refurbished HP 840 Elite book Intel Core i5 - 4GB Ram 500GB HDD G2 Laptop - Black (6MTHS WRTY),"UGX 740,000","UGX 1,799,982",59%
"EliteBook 830 13.3 Inch Laptop i5-8th Gen 8GB DDR4 RAM, 256GB SSD – Silver (Refurbished)Grade A","UGX 979,600","UGX 1,450,000",32%
DELL Latitude 11'' Inch 3180/3190 128GB SSD/4GB RAM -Dark Grey/ Black,"UGX 421,000","UGX 600,000",30%
"Latitude 5300 Slim Laptop, Intel Core i5 8th Generation,8GB PC4 RAM,256 SSD,13.3” Refurbished, Black (6 Months Warranty)","UGX 749,000","UGX 1,030,000",27%
Geneve Royal Ladies Fashionable Backpack - Cream,"UGX 90,000","UGX 105,000",14%
"Elite Book 840 , Intel Core I5,8GB Ram, 1TB Hdd- Refurbished - Silver & Black (4MTHS WRTY)","UGX 699,000","UGX 2,199,920",68%
"Thinkpad Refurbished 11e Mini, 8GB RAM,500GB HDD,11.6 Inch Screen,4hrs Battery - Black","UGX 456,000","UGX 1,900,000",76%
Hp  EliteBook 830 G6 Core i5 8th Gen 8GB & 256GB,"UGX 1,250,000","UGX 2,000,000",38%
"4GB RAM 128GB SSD, 12"" 4Hrs Battery Plus a free Pouche - Black,Refurbished-3 MONTHS WARRANTY","UGX 359,000","UGX 979,007",63%
"Thinkpad Refurbished Yoga 11.6""Touch Screen,Intel Celeron Quad-Core,128GB SSD Drive, 4GB RAM Mini- Black","UGX 599,000","UGX 1,590,000",62%
Latitude 3340 13.3 Inch Touch Screen Core i3 8GB RAM 500GB HDD Free Mouse & Bag - Grey (Refurbished).,"UGX 589,000","UGX 600,000",2%
Refurbished 7470 core i5 8gbram 512 SSD Plus 32 GB Flash disk Fingerprint sensor and microsoft office,"UGX 1,400,000",,
"Refurbished Yoga 11e Intel Celeron,4GB RAM,128gb -Black","UGX 480,000","UGX 880,000",45%
"Satellite Pro,Intel Celeron,4GB RAM,128GB SSD,11.6 Inch Mini Laptop -Black, Refurbished","UGX 389,000","UGX 600,000",35%
"X270 Laptop, Intel Core I5, 8GB RAM, 256GB SSD, 12.5 Inch Renewed (6 MONTHS WARRANTY)","UGX 759,000","UGX 1,800,000",58%
"Lenovo Refurbished Thinkpad X270/X260 Laptop, Intel Core I5, CPU, 8GB RAM, 256GB SSD-BLACK","UGX 689,900","UGX 1,450,000",52%
"Elite X2 Detachable,2-IN-1 Laptop and Tablet,Core i5,8GB RAM,256GB SSD, Refurbished-Silver (6MTHS WRTY)","UGX 1,299,000","UGX 2,000,000",35%
14 Inches 12GB RAM 750GB HDD - Black,"UGX 799,000","UGX 1,400,000",43%
"DELL Latitude 3190 2-in-1, 11'' inch 3190 Touch X360 128GB SSD/4GB RAM DDR4 (Renewed)","UGX 485,000","UGX 850,000",43%
"DELL  Latitude 3380-Business Laptop, Intel Core i3, 13.3""- 6th/7th Gen, 8GB RAM, 500GB HDD Renewed (FREE MOUSE) - Grey/Black","UGX 566,000","UGX 890,000",36%
"ProBook 440 G10 Laptop Intel Core i7 13th Gen, 16GB RAM, 512GB SSD","UGX 4,800,000",,
"DELL Latitude 3180/3190 11.6"" 4GB RAM 128GB SSD Intel Celeron Plus Free Mifi - Grade A Renewed","UGX 449,999","UGX 605,000",26%
"Refurbished EliteBook 820  12.5"" - Core i7 ,8GB RAM 500GB-Black ","UGX 658,820","UGX 1,800,000",63%
"Refurbished Latitude Intel , 8gb Ram 500gb HDD Intel _Grey + Mouse Grade A","UGX 498,987","UGX 1,100,000",55%
"Renewed  Probook 11"" i3 8GB Ram , 500GB HDD, Plus Bag-Black Grade A","UGX 550,000","UGX 1,600,000",66%
"DELL Latitude  Business Laptop, Core i5-8th Gen 8GB RAM 256GB SSD 13-inch HD,Renewed – Black (6 MONTHS WARRANTY)","UGX 759,500","UGX 999,000",24%
Lenovo 11e Intel Celeron 4GB RAM 128GB Grade A Renewed plus Free Bag,"UGX 428,000","UGX 590,000",27%
"Refurbished EliteBook 820 (12.5-inch,Core I7, 8GB RAM, 750GB HDD - Black","UGX 759,000","UGX 1,500,000",49%
"Refurbished 840 G5 Touch Screen, Core I5 8th Gen, 8GB RAM, 256GB SSD - Silver (6MTHS WRTY)","UGX 1,100,000","UGX 2,000,000",45%
"Hp EliteBook 830 G5/G6,Intel Core I5 8th Gen,8GB RAM,256GB SSD, 13inch, Silver-Renewed","UGX 1,090,000","UGX 1,650,000",34%
"Ulatrabook Mini Laptop 11.6"",Intel Celeron 128 GB SSD,4GB Black, Refurbished.","UGX 377,000","UGX 750,000",50%
"Hp OmniBook 5 Flip 2 in 1 Laptop 14 Inch FHD+ Touch Screen, Intel Core 7 150U, 16GB DDR5 Ram, 512GB SSD, Backlight Keyboard, Windows 11 Pro - Silver","UGX 3,200,000",,
"Refurbished Probook Touch Screen X360,Intel,4GB RAM,128GB SSD, 11.6-Grey (Grade A)","UGX 449,000","UGX 800,000",44%
Latitude 3340/3350 Core I5 12GB RAM 750GB HDD Refurbished (6 Months Warranty) - Grey,"UGX 599,000","UGX 990,000",39%
"Latitude 3340 Business Laptop – 13.3"" HD Core i5 (4th Gen) 4GB RAM 256GB SSD – Win 10 Pro – Black (Refurbished A-Grade)","UGX 560,000","UGX 980,000",43%
"Refurbished NoteBook ,Core I5,8GB Ram,500GB HDD 14""Windows 11 (6 MONTHS WARRANTY)-  Black","UGX 579,000","UGX 999,000",42%
"Apple MacBook Pro 14"" MTL73LL/ A Touch ID M3 Chip 8GB Unified RAM 512GB SSD - Space Gray","UGX 6,700,000","UGX 7,700,000",13%
Hp Probook G1 Touch Screen X360 Intel 4GB RAM 128GB SSD 11.6 Inch Plus A Pouch & Flash Disk- Grey,"UGX 2,500,000",,
"Hp Elitebook 1030 G7 X360 Core i7, 16GB Ram, 512GB SSD Touchscreen 13.3 Inches-Renewed - Silver","UGX 2,280,000","UGX 3,900,000",42%
"Latitude 3380 i5 7200U 2.5GHz 8GB Fast 128GB SSD 13.3"" With Free Microsoft Office And Windows 10 Pro","UGX 800,000","UGX 1,000,000",20%
"Elitebook 840 G3 Core I5 6th Gen 8GB RAM,256 GB SSD Plus 500GB HDD Renewed– Silver","UGX 999,000","UGX 1,700,000",41%
"Refurbished 840 Elitebook G3 Core I5, 8GB DDR4 RAM, 256GB SSD Plus 1TB HDD - Silver (6MTHS WRTY)","UGX 999,000","UGX 1,900,000",47%
"Hp Renewed Probook 640 Core I3, 4GB RAM, 500GB HDD. Grade A+ Black (6MTHS WRTY)","UGX 599,000","UGX 1,300,000",54%
"Thinkpad X270 Laptop, Intel Core I5, 8GB RAM, 256GB SSD, 12.5 Inch Renewed (6 MONTHS WARRANTY)","UGX 759,000","UGX 2,000,000",62%
" Refurbished 12.5 Inch EliteBook 820, Core i7  8GB Ram, 500GB Hard Disk, Windows 10 Pro - Black","UGX 688,990","UGX 1,400,000",51%
"Refurbished Thinkpad Yoga Touch screen,11.6 inch,500GB HDD,Intel Celeron, 4GBRAM Plus Free Bag and Mouse - Black","UGX 1,499,000","UGX 2,000,000",25%
"ProBook 440 G10 Laptop (i7-1355U, 8GB RAM, 512GB SSD)","UGX 3,800,000","UGX 4,800,000",21%
"Lenovo Thinkpad Refurbished 11e 11.6"" Inch 4GB RAM 4hours 320GB HDD-Black","UGX 989,982",,
Hp Referburished Elitebook 2560 I5 320GB HDD 4GBRAM-Silver Grade A,"UGX 999,986",,
"Elitebook 830 G5/G6  Core I5 8th Gen,16GB RAM,512 SSD, 13.3 Inch Laptop ,Windows 10,Renewed Grade A - Silver","UGX 1,399,000","UGX 1,490,000",6%
"Think pad Yoga 11e Touchscreen 11.6"",Intel Celeron 128GB,4GB Black, Refurbished","UGX 450,000","UGX 650,000",31%
"EliteBook 840 G5 8GB Ram, 256GB SSD 14 Inch Screen, Core I5 8th Gen - Refurbished - Silver","UGX 990,000","UGX 1,800,000",45%
"Refurbished ThinkPad 11e 4GBRAM 128GB SSD 11.6"" Plus Free laptop Handbag-Black (Grade A)","UGX 430,000","UGX 650,000",34%
"MacBook Air 13"" (2018) – Refurbished Intel Core i5 1.6GHz, 8GB RAM, 128GB SSD – Silver with Retina Display","UGX 1,650,000","UGX 2,500,000",34%
" Mini Laptop,Intel Pentium/Celeron,4GB RAM,64GB SSD,11.6 Inch-Grey/Black,Refurbished","UGX 319,000","UGX 650,000",51%
Refurbished Latitude 7390 Core i5 8th gen  8GB 512GB SSD 13 inches-Black,"UGX 1,090,000","UGX 2,150,000",49%
 Refurbished X270 Intel Core I7 8GB/256GB SDD 13 Inch - Black (6MTHS WRTY),"UGX 668,881","UGX 1,500,000",55%
ThinkBook 14 Inch G2 ITL Intel Core i7 11th Gen Ram 8Gb 1Tb Hdd Dos - Grey,"UGX 3,900,000","UGX 5,000,000",22%
Duslang Radar Laptop Back Pack Plus Free Laptop Sleeve - Black,"UGX 34,900","UGX 108,986",68%
ELITEBOOK 830 G7 CORE i7 16GB RAM 512 GB SSD REFURBISHED,"UGX 1,620,000","UGX 2,000,000",19%
"Refurbished  11” Mini, Celeron,4gb RAM, 500GB HDD Plus Free Bag  - Black Grade A","UGX 489,000","UGX 999,000",51%
"Hp EliteBook 1030 G8 Intel Core i5 11th Generation 16GB RAM 256GB SSD, Windows - silver","UGX 2,760,000","UGX 3,500,000",21%
"Hp 840 G6 14 Inch Core i5 8th Gen, 8GB RAM 256GB SSD No Scratches (Open Box) - Silver","UGX 1,320,000","UGX 2,500,000",47%
" Latitude 3310 Intel Pentium 8GB RAM 256GB SSD,13-inch ,Win 10-3 Months Warranty,Renewed- Grey/Black","UGX 647,000","UGX 800,000",19%
Hp PROBOOK 450 G9 INTEL CORE I5 12TH GEN 8GB RAM 256GB SSD 15.6 FHD DISPLAY - SILVER,"UGX 2,205,000","UGX 4,000,000",45%
"Renewed Elite X2 G3 8TH GEN Touchscreen,Detachable 2-IN-1 Laptop And Tablet,Core I5,8GB RAM,256GB SSD,-Silver (6MTHS WRTY)","UGX 1,490,000","UGX 2,500,000",40%
Refurbished Latitude 11'' Inch 3180/3190 256GB SSD/4GB RAM -Black Grade A,"UGX 440,000","UGX 800,000",45%
Latitude 3310 13.3-inch Intel Pentium 4GB RAM 128GB SSD Win 10-Refurbished-3 Months Warranty - Grey/Black,"UGX 439,000","UGX 650,000",32%
Latitude E7440 i5 8GB 1000GB  4TH GEN Refurbished-Silver,"UGX 790,000","UGX 1,200,000",34%
" 3000 Series Mini Laptop,Duo Core,4GB RAM,64GB SSD,11.6 Inch-Grey/Black,Refurbished","UGX 319,000","UGX 590,000",46%
Refurbished Core I7 - 840 EliteBook 16GB RAM 512GB SSD HDD - Black,"UGX 1,299,000","UGX 1,800,000",28%
"Hp Referburished 2560p i5 500GB HDD 4GB RAM 12.5""inch 3hours-Silver","UGX 1,100,000",,
"X270 Core i5 2.3 GHz 8 GB RAM 256GB SSD 12.5"" HD IPS Windows 10-Refurbished","UGX 559,000","UGX 999,000",44%
"Renewed Elitebook G3,Core I5,12GB RAM,500GB HDD 13""- Silver Grade A","UGX 739,000","UGX 1,689,984",56%
"Stream Pro G5/G4  11'6  Inch Mini Laptop, Celeron, 4GB Ram 64GB SSD – Grey- Refurbished","UGX 329,000","UGX 600,000",45%
"DELL Latitude 3350/3340 13.3"", Intel Core I5  8GB RAM 500GB HDD Renewed Laptop With Free Bag - Grey","UGX 1,000,000",,
"DELL 3140 Business Mini Laptop, Intel Pentium, 4GB RAM, 192 GB SSD 11.6”Windows 11, Renewed (3 Months Warranty)-Grey","UGX 399,000","UGX 700,000",43%
Refurbished Elitebook Core I5 8GB Ram 750GB HDD Black,"UGX 599,000","UGX 1,390,001",57%
DELL Latitude 3340 Intel core i5 8GB RAM 500GB HDD,"UGX 529,000","UGX 750,000",29%
Latitude  Intel Core I5 8th Gen 8GB RAM 256GB SSD 14 Inches Windows 10 Refurbished-Black,"UGX 800,000","UGX 850,000",6%
"EliteBook 820 g1/g2 12.5"", Core i5, 8GB RAM, 256GB HDD, Refurbished - Black","UGX 700,000","UGX 1,300,000",46%
"REFURBISHED Thinkpad YOGA 370, 2in1 Laptop  Intel Core i5-7th Generation CPU  8GB RAM  512GB SSD  13.3 inch Touchscreen 360° Display  Windows 10 Pro ","UGX 1,200,000","UGX 1,700,000",29%
"Refurbished EliteBook 820 12.5-inch, Core I7, 8GB RAM, 500GB HDD - Black","UGX 699,000","UGX 1,450,000",52%
"Elitebook 725,AMD A8 Pro Quad Core ,8GB RAM,256GB SSD,12.5"" Silver,Refurbished ","UGX 599,000","UGX 990,000",39%
"Refurbished Elite Book  6930p/6730b: Core2,14' 4GB RAM,160GB - Silver","UGX 500,100","UGX 850,100",41%
"Lenovo  Refurbished  Ultrabook Mini Laptop 4GB RAM 128GB SSD 11.6"" Plus Free Pouche and Mouse-Black","UGX 345,000","UGX 600,000",43%
Refurbished Slim 820 - I5 8 GB RAM - 1 TB HDD - Black,"UGX 939,000","UGX 1,800,000",48%
"Latitude 5300 Notebook Laptop, Intel Core i5 8th Generation,8GB PC4 RAM,512 SSD,13.3” Refurbished, Black (6 Months Warranty)","UGX 799,900","UGX 1,090,000",27%
"Adell A  Latitude 3150 4gb Ram 500gb HDD Intel Pentium, Gray Grade A","UGX 430,000","UGX 1,000,000",57%
"DELL Latitude 3189, Intel Pentium, 4GB RAM, 128GB SSD, 11""","UGX 470,000","UGX 900,000",48%
" Refurbished 11.6 Mini Laptop 8GB RAM,500GB HDD - Black","UGX 459,000","UGX 950,000",52%
"Refurbished 11e Mini 11.6"" Inch 4GB RAM,128GB SSD, 4hour Plus Free Bag and Pouch-Black (6MTHS WRTY)","UGX 379,000","UGX 759,000",50%
ProBook 640 I7 8GB RAM 256GB SSD Storage  Refurbished – Black,"UGX 599,000","UGX 1,100,000",46%
"Intel Core i3 6th Gen,8GB RAM,128GB SSD,11.6 Inch Mini Laptop, Win 11-Black,Refurbished","UGX 449,000","UGX 700,000",36%
"Hp OMNIBOOK X FLIP 14"" 16GB RAM 1TB SSD 2-IN-1, 2K TOUCH-SCREEN LAPTOP, INTEL CORE ULTRA 7 LAPTOP","UGX 3,750,000","UGX 4,500,000",17%
"Lenovo 11e Mini Laptop,11.6 Inch Screen, 8GB RAM,500GB HDD (Renewed)- Black","UGX 700,000",,
Refurbished Probook 360 Intel  4GB RAM 128GBSSD 11 Grade A,"UGX 490,000","UGX 850,000",42%
Latitude 7290 13 Inch Core I5 8GB RAM 256GB SSD (Refurbished) - Black,"UGX 675,000","UGX 710,000",5%
" 13.3""Core i3, 8th Generation Processor, 128GB SSD, 4GB DDR4,Windows 11 Pro ,Refurbished","UGX 499,000","UGX 750,000",33%
"ProBook 640  Intel Core I3, 8GB RAM, 500GB HDD. Refurbished Grade A+ - Black (6MTHS WRTY)","UGX 569,000","UGX 999,000",43%
"Refurbished Think pad Yoga 11e Touchscreen 11.6"",Intel Celeron 500GB,4GB Black,","UGX 798,900","UGX 1,500,000",47%
"Refurbished Probook G1,Touch Screen X360,Intel,4GB RAM,128GB SSD, 11.6,Mini-Grey","UGX 479,975","UGX 1,390,000",65%
Renewed 3310 13.3-inch Intel Pentium/Celeron 4GB RAM 128GB SSD Win 10-3 Months Warranty - Grey/Black,"UGX 449,000","UGX 760,000",41%
"Hp Envy-14,14Touch IPS,Core 7, 16GB Ram, 512GB SSD, Backlit Keyboard, Wi-Fi 6E, Bluetooth 5.3, 5MP IR Camera, Natural Silver","UGX 3,950,000",,
" Refurbished EliteBook 820 12.5-inch, Core i7, 8GB RAM, 500GB HDD - Black","UGX 699,000","UGX 1,450,000",52%
Refurbished ELITEBOOK G1 840 PC i5 - 4GB RAM - 500GB HARD DISK (6MTHS WRTY),"UGX 869,000","UGX 1,990,000",56%
"Acer  Mini Laptop,Intel Celeron/Pentium,4GB RAM,128GB SSD, 12"" Plus Free Bag - Refurbished","UGX 359,000","UGX 570,000",37%
"K Used Refurbished Elite Book 840 Intel Core I5 4GB Ram, 500GB HDD- Dark Grey","UGX 690,000","UGX 1,300,000",47%
"Refurbished 840 G5 14"" Core I5 8th Gen 8GB RAM 512GB SSD - Silver","UGX 1,195,000","UGX 1,840,000",35%
3189/90 Clear Touch Screen 360 With 4gb High Speed Ram And SSD 128 Storage-Refurbished,"UGX 550,000","UGX 1,000,000",45%
"VersaPro Slim 12.5"", Intel Core i5 8th Generation,8GB RAM,128GB SSD, Windows 11 Pro-Black,Refurbished","UGX 599,000","UGX 999,990",40%
"3000 Series Student Mini Laptop,Intel Duo Core,64GB SSD,4GB RAM,11.6""-Grey/Black,Refurbished","UGX 319,000","UGX 600,000",47%
" Refurbished EliteBook 820 , 12.5 Inch,  Core i7 8GB Ram, 500GB Hard Disk, Windows 10 Pro - Black (6MTHS WRTY)","UGX 630,000","UGX 1,350,000",53%
"DELL Latitude 3190 2-in-, 11'' inch 3190 Touch X360 128GB SSD/4GB RAM DDR4 (Renewed)","UGX 490,000","UGX 1,100,000",55%
"EliteBook 840 , Intel Core i5 up to 2.3 GHz, 8GB RAM, 500 GB HDD Laptop Computer With Rechargable Mouse  , and Laptop stand Windows 10 Pro-Refurbished","UGX 1,000,000",,
"Refurbished 840 Elitebook G3/G4 Core i5, 16GB DDR4 RAM, 500GB HDD - Silver (Grade A)","UGX 2,500,000",,
" Latitude 3189/3190, Intel ,4GB RAM,256GB SSD,11""inch, With 6Hour Battery, Touch Screen -Grey(Refurbished)","UGX 545,000","UGX 750,000",27%
840 14 Inches 12GB RAM 500GB HDD - Black,"UGX 750,000","UGX 1,400,000",46%
"Refurbished Probook TouchScreen X360 Intel 4GB RAM 128GB SSD 11.6"" Plus Free Wireless Earpods- (Grade A)","UGX 480,000","UGX 650,000",26%
"Refurbished 250 G6 Core i5 8GB RAM - 1TB HDD - 15.6"" - Black (6MTHS WRTY)","UGX 799,000","UGX 2,489,981",68%
"Nec VersaPro  Laptop, Intel Core i5 8th Generation,8GB RAM,128GB SSD,12.5""Windows 10 Pro-Black,Refurished","UGX 599,000","UGX 1,050,000",43%
"Student Laptop, 13.3""Core i3, 8th Gen Processor, 128GB SSD, 4GB DDR4,Windows 11 Pro ,Refurbished","UGX 489,000","UGX 800,000",39%
Refurbished (Grade A) HP Elitebook 840 Notebook PC  (Intel Core I5 / 8GB Ram / 500gb Hdd / Back Lit Keyboard / Office 2019 / Windows 10 Pro) - Black,"UGX 670,000","UGX 1,100,000",39%
"Ageneral Hp HP 15.6"" Notebook 256SSD GB 4GB RAM, Intel Celeron Duo Core - Windows 10 – Black","UGX 1,150,000","UGX 2,300,000",50%
"Elitebook 830 G6 Core i5, 8GB RAM, 256GB SSD, 14"" (Refurbrished) - Silver","UGX 950,000","UGX 1,350,000",30%
Refurbished (Grade A) HP Elitebook 840 Notebook (Intel Core I5 / 8GB Ram / 500gb Hdd / Back Lit Keyboard / Office 2019 / Windows 10 Pro) - Black (6MTHS WRTY),"UGX 594,000","UGX 2,000,012",70%
"Stream Pro G5/G6  11'6  Inch Mini Laptop, Celeron, 4GB Ram 64GB SSD – Grey- Refurbished","UGX 335,000","UGX 600,000",44%
"Refurbished Thinkpad Touch screen,11.6 inch Intel Celeron, 4GBRAM, 500GB - Black","UGX 899,000","UGX 1,900,000",53%
Hp Laptop 15S-Fq5017Nia (6G3P7Ea) Core I7 Laptop 15.6 Inches. - Silver,"UGX 3,738,000",,
Refurbrished  Latitude 7400,"UGX 2,200,000","UGX 4,500,000",51%
 Probook G1 Touch Screen X360 Intel 4GB RAM 128GB SSD 11.6 Refurbished With A  Bag - Grey,"UGX 499,000","UGX 1,050,000",52%
" Refurbished Elitebook 840 G2 14 Inch Corei5, 8GB Ram,500GB HDD,  Windows 10 Pro – Silver","UGX 650,000","UGX 1,250,000",48%
"TravelMate Spin x360 Degrees, TouchScreen , Intel Pentium Silver N5000,4GB RAM,128B SSD, 11"",Blck,Refurbished","UGX 459,000","UGX 700,000",34%
EliteBook 630 G9 12th Gen Intel Core i7  16GB RAM 512GB SSD .,"UGX 4,000,000","UGX 4,900,000",18%
